name,memory_mib,cpu_milli,gpu_score,gpu_milli,gpu_spec,decline,qos,time,from,offload,to,start,end,run,complete_cpu,complete_size_cpu,complete_gpu,complete_size_gpu,off_start,off_end,offload_success,complete_offload,mes_cpu,mes_gpu
openb-pod-0550,15360,12000,0,1.0,-2,780.0,1,92,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7263,30517,8000,0,0.23,0,156.0,2,92,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3939,41560,9810,0,1.0,-2,2840.0,1,92,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4196,48128,11400,0,1.0,-2,331.0,1,92,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4939,47104,11908,0,0.47,-2,1958.0,1,92,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0225,49152,32000,0,0.0,-1,298.0,2,92,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5924,15360,12000,0,1.0,-2,16921.0,1,92,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1863,47104,11908,0,1.0,-2,28.0,2,92,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2606,32768,8000,0,1.0,1,1167.0,1,92,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0495,57344,12500,0,0.0,-1,602.0,1,92,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3034,51200,15400,0,0.0,-1,2545.0,1,92,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0233,64512,18708,0,1.0,0,521.0,1,92,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1644,32768,16000,0,1.0,1,1860.0,1,92,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0468,30517,4000,0,0.23,-2,40513.0,2,92,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4508,16384,12000,0,1.0,-2,1132.0,1,92,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4902,31250,4000,0,1.0,-2,4582.0,1,92,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4259,48128,11400,0,1.0,1,59.0,1,92,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7702,49152,11300,0,1.0,-2,358.0,1,92,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0362,16384,8000,0,1.0,0,2176.0,1,92,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2424,16384,6000,0,1.0,0,2998.0,1,92,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2649,51200,16500,0,0.0,-1,75.0,1,93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5132,64512,18708,0,1.0,-2,990.0,1,93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6082,49152,11300,0,1.0,-2,319.0,1,93,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2009,48128,11400,0,1.0,-2,4810.0,1,93,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4523,32768,8000,0,1.0,-2,22833.0,1,93,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5617,49152,11300,0,1.0,1,2456.0,1,93,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3120,48128,11400,0,1.0,-2,7929.0,1,93,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4032,47104,11908,0,1.0,-2,8329.0,2,93,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4107,30517,8000,0,0.47,-2,270.0,2,93,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1501,47104,11908,0,0.65,-2,243.0,1,93,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5386,47104,11908,0,0.65,-2,1904.0,1,93,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5618,57344,12500,0,0.0,-1,879.0,1,93,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0213,64512,18708,0,1.0,-2,896.0,1,93,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0965,6144,6000,0,0.46,-2,661.0,1,93,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2561,15258,4000,0,0.32,-2,1518.0,2,93,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2723,24576,4000,0,1.0,1,4269.0,1,93,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4820,22888,4000,0,0.32,1,617.0,2,93,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5042,65536,16000,0,1.0,1,4636.0,1,93,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6573,15258,4000,0,0.16,-2,2026.0,2,93,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4268,5600,3152,0,0.81,-2,52885.0,2,93,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4359,41560,9810,0,1.0,1,2219.0,1,93,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2951,58368,15700,0,1.0,-2,76.0,1,93,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3692,48128,11400,0,1.0,-2,226.0,1,93,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5003,22888,4000,0,0.32,-2,5155.0,2,93,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3552,57344,12500,0,0.0,-1,808.0,1,93,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0809,30517,8000,0,0.22,-2,12160.0,2,93,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4515,15258,4000,0,0.47,0,698.0,2,93,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0078,57344,12500,0,0.0,-1,246.0,1,93,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5273,31250,8000,0,0.0,-1,1363.0,1,93,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2597,57344,12500,0,0.0,-1,591.0,1,93,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7851,49152,11300,0,1.0,0,44.0,1,93,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2631,6144,6000,0,0.46,-2,567.0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2144,49152,32000,0,0.0,-1,1945.0,2,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4483,48128,11400,0,1.0,-2,580.0,1,94,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1331,51200,15400,0,0.0,-1,426.0,1,94,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1490,47104,11908,0,0.65,-2,772.0,1,94,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2755,77824,11900,0,1.0,-2,3267.0,1,94,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3080,48128,11400,0,1.0,-2,4511.0,1,94,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4915,49152,11300,0,1.0,-2,21.0,1,94,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5067,49152,11300,0,1.0,-2,56.0,1,94,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1520,22888,4000,0,0.32,-2,5613.0,2,94,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3884,41560,9810,0,1.0,-2,2100.0,1,94,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6719,32768,16000,0,1.0,1,3637.0,1,94,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0305,47104,11908,0,0.47,1,694.0,1,94,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0326,30517,4000,0,0.23,1,12674.0,2,94,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7808,49152,11300,0,1.0,1,500.0,1,94,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1561,22888,4000,0,0.32,1,86.0,2,94,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5831,5600,3152,0,0.81,-2,114715.0,2,94,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6095,22888,4000,0,0.32,1,2492.0,2,94,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7253,64512,18708,0,1.0,-2,764.0,1,94,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6194,49152,11300,0,1.0,-2,1057.0,1,94,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6279,30517,4000,0,0.32,-2,1290.0,2,94,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7254,22888,4000,0,0.23,1,727.0,2,94,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6978,22888,4000,0,0.22,-2,27968.0,2,94,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7632,49152,11300,0,1.0,-2,319.0,1,94,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7034,49152,11300,0,1.0,-2,2935.0,1,94,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1377,24576,4000,0,1.0,0,1089.0,1,94,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5539,30517,8000,0,0.0,-1,16845.0,2,94,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5784,58368,14200,0,1.0,-2,8010.0,1,94,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0785,48128,11400,0,1.0,-2,1863.0,1,94,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3828,18432,6000,0,0.46,0,25860.0,1,94,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5442,16384,12000,0,1.0,1,3717.0,1,94,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4343,30517,8000,0,0.47,-2,33.0,2,94,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5395,57344,12500,0,0.0,-1,347.0,1,94,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7979,22888,4000,0,0.32,-2,614.0,2,94,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6143,15258,4000,0,0.22,-2,2721.0,2,94,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0811,32768,16000,0,1.0,-2,713.0,1,94,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6285,24576,12000,0,1.0,-2,3836.0,1,94,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0850,15258,4000,0,0.23,1,429.0,2,94,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4968,49152,11300,0,1.0,1,447.0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1355,49152,32000,0,0.0,-1,1947.0,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3439,22888,4000,0,0.32,1,385.0,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2270,57344,12500,0,0.0,-1,132.0,1,95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0053,16384,12000,0,1.0,-2,67500.0,1,95,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7210,49152,11300,0,1.0,1,59.0,1,95,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0248,57344,12500,0,0.0,-1,702.0,1,95,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6585,15258,4000,0,0.16,-2,2848.0,2,95,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3165,47104,11908,0,0.65,-2,36.0,1,95,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1610,65536,16000,0,1.0,-2,12499.0,1,95,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4684,64512,18708,0,1.0,-2,589.0,1,95,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1048,41560,9810,0,1.0,1,6049.0,1,95,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5073,49152,11300,0,1.0,1,378.0,1,95,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5248,58368,14200,0,1.0,-2,34.0,1,95,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1022,41560,9810,0,1.0,0,58.0,1,95,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7881,49152,11300,0,1.0,-2,340.0,1,95,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4305,47104,11908,0,0.47,-2,1182.0,1,95,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7966,49152,11300,0,1.0,-2,134.0,1,95,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0037,57344,12500,0,0.0,-1,539.0,1,95,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0851,30517,8000,0,0.0,-1,17424.0,2,95,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0265,51200,15400,0,0.0,-1,414.0,1,95,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7828,49152,11300,0,1.0,-2,180.0,1,95,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0212,51200,16500,0,0.0,-1,741.0,1,95,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6507,64512,18708,0,1.0,1,65.0,1,95,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0462,30517,8000,0,0.32,1,6547.0,2,95,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2136,57344,12500,0,0.0,-1,527.0,1,95,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7119,47104,11908,0,0.65,-2,61.0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4608,30517,8000,0,0.47,1,41.0,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7795,49152,11300,0,1.0,-2,63.0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3078,48128,11400,0,1.0,1,5894.0,1,96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4174,48128,11400,0,1.0,1,1357.0,1,96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1441,30517,8000,0,0.0,-1,3757.0,2,96,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0592,30517,4000,0,0.23,-2,128.0,2,96,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7835,49152,11300,0,1.0,-2,280.0,1,96,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3382,47104,11908,0,0.65,0,1414.0,1,96,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5170,49152,11300,0,1.0,1,258.0,1,96,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5514,15360,12000,0,1.0,1,7198.0,1,96,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5108,24576,12000,0,1.0,-2,38200.0,1,96,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3790,47104,11908,0,0.65,-2,2781.0,1,96,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1509,49152,32000,0,0.0,-1,154.0,2,96,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0352,51200,15400,0,0.0,-1,2545.0,1,96,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7118,30517,8000,0,0.0,-1,1223.0,2,96,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0268,41560,9810,0,1.0,-2,199.0,1,96,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5850,30517,8000,0,0.47,0,154.0,2,96,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5792,24576,4000,0,1.0,-2,4228.0,1,96,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2881,32768,16000,0,1.0,-2,1064.0,1,96,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2825,58368,15700,0,1.0,-2,45.0,1,96,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3618,15258,4000,0,0.32,-2,8146.0,2,96,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6277,30517,4000,0,0.32,-2,1001.0,2,96,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4650,49152,32000,0,0.0,-1,149.0,2,96,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0201,24576,4000,0,1.0,-2,4189.0,1,96,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4773,24576,4000,0,1.0,-2,4052.0,1,96,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1706,30517,4000,0,0.23,1,66.0,2,96,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7699,49152,11300,0,1.0,-2,593.0,1,96,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6238,16384,8000,0,1.0,0,292.0,1,96,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4409,47104,11908,0,0.47,-2,23731.0,1,96,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3801,47104,11908,0,0.47,-2,4103.0,1,96,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0096,57344,12500,0,0.0,-1,397.0,1,96,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7291,125952,16400,0,1.0,-2,291.0,1,96,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1801,58368,15700,0,1.0,-2,3061.0,1,96,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4169,48128,11400,0,1.0,0,5482.0,1,96,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0852,49152,32000,0,0.0,-1,150.0,2,96,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4476,48128,11400,0,1.0,1,1100.0,1,96,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3537,48128,11400,0,1.0,-2,2313.0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0833,48128,11400,0,1.0,0,1034.0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3911,48128,11400,0,1.0,0,143.0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7131,24576,12000,0,1.0,-2,136474.0,1,97,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5377,57344,12500,0,0.0,-1,541.0,1,97,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0283,32768,16000,0,1.0,1,1174.0,1,97,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1460,31250,4000,0,1.0,-2,939.0,1,97,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0805,22888,6000,0,0.05,-2,23497.0,2,97,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2430,57344,12500,0,0.0,-1,538.0,1,97,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0436,57344,12500,0,0.0,-1,87.0,1,97,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0824,12288,6000,0,0.46,-2,569.0,1,97,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6512,49152,11300,0,1.0,1,277.0,1,97,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3124,16384,12000,0,1.0,-2,1092.0,1,97,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4451,48128,11400,0,1.0,-2,873.0,1,97,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1321,30517,8000,0,0.0,-1,15621.0,2,97,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6521,57344,12500,0,0.0,-1,382.0,1,97,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3168,47104,11908,0,0.65,-2,48.0,1,97,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0348,31250,4000,0,1.0,0,941.0,1,97,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0369,12288,6000,0,0.46,-2,894.0,1,97,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2241,10600,4152,0,0.27,-2,62.0,2,97,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5215,64512,18708,0,1.0,-2,1250.0,1,97,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5601,65536,16000,0,1.0,-2,1825.0,1,97,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5867,41560,9810,0,1.0,-2,30.0,1,97,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6568,49152,11300,0,1.0,-2,1677.0,1,97,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5135,64512,18708,0,1.0,1,661.0,1,97,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1151,47104,11908,0,1.0,-2,1828.0,2,97,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0358,15258,4000,0,0.32,-2,3772.0,2,97,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6707,49152,11300,0,1.0,-2,1115.0,1,97,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4130,24576,4000,0,1.0,-2,950.0,1,97,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1693,30517,8000,0,0.23,1,195.0,2,97,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4840,49152,11300,0,1.0,-2,829.0,1,97,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0293,6144,6000,0,0.46,1,1019.0,1,97,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0468,30517,4000,0,0.23,-2,40513.0,2,97,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0345,49152,32000,0,0.0,-1,146.0,2,97,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1570,49152,32000,0,0.0,-1,172.0,2,97,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7312,47104,11908,0,0.65,1,88.0,1,97,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3912,15258,4000,0,0.32,-2,5490.0,2,97,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0024,49152,32000,0,0.0,-1,145.0,2,97,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0423,30517,8000,0,0.0,-1,20980.0,2,97,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3974,31250,4000,0,1.0,-2,3548.0,1,97,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1519,2048,1000,0,0.32,-2,58.0,2,97,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6713,57344,12500,0,0.0,-1,108.0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0787,49152,32000,0,0.0,-1,149.0,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3703,64512,18708,0,1.0,-2,795.0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1352,57344,12500,0,0.0,-1,92.0,1,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0387,57344,12500,0,0.0,-1,830.0,1,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5858,41560,9810,0,1.0,-2,1938.0,1,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2912,58368,15700,0,1.0,-2,47.0,1,98,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5232,58368,14200,0,1.0,-2,635.0,1,98,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7515,47104,11908,0,1.0,0,57.0,2,98,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1096,30517,8000,0,0.0,-1,18426.0,2,98,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1959,15360,12000,0,1.0,-2,9780.0,1,98,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4152,48128,11400,0,1.0,1,9824.0,1,98,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1915,49152,32000,0,0.0,-1,151.0,2,98,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4801,49152,11300,0,1.0,-2,154.0,1,98,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4181,15258,4000,0,0.32,-2,244.0,2,98,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0714,32768,16000,0,1.0,-2,4760.0,1,98,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7607,49152,11300,0,1.0,0,232.0,1,98,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5892,47104,11908,0,0.47,-2,6396.0,1,98,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3073,64512,18708,0,1.0,1,4913.0,1,98,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5787,30517,8000,0,0.32,-2,13570.0,2,98,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1976,51200,15400,0,0.0,-1,977.0,1,98,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1931,30517,8000,0,0.47,1,367.0,2,98,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0559,51200,15400,0,0.0,-1,88.0,1,98,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
