name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time
openb-pod-0449,32000,49152,0,0,0.0,2,Running,10894153,10894307,10894156.0
openb-pod-0450,16500,51200,0,0,0.0,1,Running,10358521,10360868,10358559.0
openb-pod-0451,15400,51200,0,0,0.0,1,Running,12617967,12619750,12617968.0
openb-pod-0452,12500,57344,0,0,0.0,1,Running,12174371,12174975,12174373.0
openb-pod-0453,15400,51200,0,0,0.0,1,Running,10184106,10184386,10184143.0
openb-pod-0454,12500,57344,0,0,0.0,1,Running,12606235,12618343,12606237.0
openb-pod-0455,12500,57344,0,0,0.0,1,Running,11247446,11247897,11247479.0
openb-pod-0456,12500,57344,0,0,0.0,1,Running,10344375,10344757,10344378.0
openb-pod-0457,16500,51200,0,0,0.0,1,Running,10370121,10372690,10370156.0
openb-pod-0458,12500,57344,0,0,0.0,1,Running,11815527,11815627,11815559.0
openb-pod-0459,15400,51200,0,0,0.0,1,Running,10361018,10362461,10361053.0
openb-pod-0460,32000,49152,0,0,0.0,2,Running,11813182,11813333,11813185.0
openb-pod-0461,12500,57344,0,0,0.0,1,Running,12161670,12161953,12161672.0
openb-pod-0462,15400,51200,0,0,0.0,1,Running,11335068,11335641,11335070.0
openb-pod-0463,8000,30517,0,0,0.0,2,Running,11172672,11175359,11172672.0
openb-pod-0464,8000,30517,0,0,0.0,2,Running,12756840,12773881,12756840.0
openb-pod-0465,12500,57344,0,0,0.0,1,Running,12533602,12534650,12533635.0
openb-pod-0466,12500,57344,0,0,0.0,1,Running,12765409,12766342,12765412.0
openb-pod-0467,32000,49152,0,0,0.0,2,Running,11580214,11580393,11580221.0
openb-pod-0468,32000,49152,0,0,0.0,2,Running,11931262,11931446,11931264.0
openb-pod-0469,12500,57344,0,0,0.0,1,Running,10896562,10897091,10896564.0
openb-pod-0470,12500,57344,0,0,0.0,1,Running,12696859,12697099,12696954.0
openb-pod-0471,32000,49152,0,0,0.0,2,Running,12852151,12854100,12852159.0
openb-pod-0472,12500,57344,0,0,0.0,1,Running,11227994,11228793,11227996.0
openb-pod-0473,15400,51200,0,0,0.0,1,Running,10630982,10631024,10630984.0
openb-pod-0474,32000,49152,0,0,0.0,2,Running,11696716,11696898,11696724.0
openb-pod-0475,12500,57344,0,0,0.0,1,Running,11401708,11402380,11401747.0
openb-pod-0476,8000,30517,0,0,0.0,2,Running,11374453,11402846,11374453.0
openb-pod-0477,12500,57344,0,0,0.0,1,Running,12696455,12697446,12696456.0
openb-pod-0478,12500,57344,0,0,0.0,1,Running,12678603,12680247,12678606.0
openb-pod-0479,12500,57344,0,0,0.0,1,Running,12526762,12526894,12526794.0
openb-pod-0480,15400,51200,0,0,0.0,1,Running,10296892,10297109,10296926.0
openb-pod-0481,15400,51200,0,0,0.0,1,Running,10883108,10883524,10883110.0
openb-pod-0482,15400,51200,0,0,0.0,1,Running,11330066,11332916,11330099.0
openb-pod-0484,12500,57344,0,0,0.0,1,Running,10896712,10897062,10896747.0
openb-pod-0485,32000,49152,0,0,0.0,2,Running,11672821,11672969,11672823.0
openb-pod-0486,15400,51200,0,0,0.0,1,Running,10887923,10888278,10887960.0
openb-pod-0487,32000,49152,0,0,0.0,2,Running,11438102,11438251,11438107.0
openb-pod-0488,8000,30517,0,0,0.0,2,Running,12727848,12729036,12727848.0
openb-pod-0489,8000,30517,0,0,0.0,2,Running,12154786,12168835,12154786.0
openb-pod-0490,12500,57344,0,0,0.0,1,Running,12700973,12701762,12700978.0
openb-pod-0492,32000,49152,0,0,0.0,2,Running,12760254,12762200,12760255.0
openb-pod-0493,32000,32768,0,0,0.0,1,Succeeded,11020972,11024629,11020972.0
openb-pod-0494,8000,30517,0,0,0.0,2,Running,11201632,11222202,11201633.0
openb-pod-0495,32000,49152,0,0,0.0,2,Running,10846033,10846183,10846037.0
openb-pod-0496,32000,49152,0,0,0.0,2,Running,11626480,11626628,11626488.0
openb-pod-0497,12500,57344,0,0,0.0,1,Running,11513625,11514886,11513658.0
openb-pod-0499,8000,30517,0,0,0.0,2,Running,12756845,12773815,12756846.0
openb-pod-0500,15400,51200,0,0,0.0,1,Running,12173678,12173819,12173680.0
openb-pod-0501,8000,30517,0,0,0.0,2,Running,12238576,12259123,12238576.0
openb-pod-0502,8000,30517,0,0,0.0,2,Running,11028837,11057777,11028837.0
openb-pod-0503,15400,51200,0,0,0.0,1,Running,10696595,10696905,10696597.0
openb-pod-0504,32000,49152,0,0,0.0,2,Running,11082525,11082676,11082531.0
openb-pod-0505,12500,57344,0,0,0.0,1,Running,11936457,11936832,11936459.0
openb-pod-0506,32000,49152,0,0,0.0,2,Running,11388228,11388379,11388231.0
openb-pod-0507,15400,51200,0,0,0.0,1,Running,10695455,10696344,10695457.0
openb-pod-0508,16500,51200,0,0,0.0,1,Running,10718017,10718214,10718019.0
openb-pod-0509,16500,51200,0,0,0.0,1,Running,12546880,12547237,12546913.0
openb-pod-0510,12500,57344,0,0,0.0,1,Running,12712654,12712725,12712657.0
openb-pod-0511,32000,49152,0,0,0.0,2,Running,12639343,12639492,12639344.0
openb-pod-0512,12500,57344,0,0,0.0,1,Running,10119805,10120073,10119839.0
openb-pod-0513,12500,57344,0,0,0.0,1,Running,12617917,12618029,12617953.0
openb-pod-0515,15400,51200,0,0,0.0,1,Running,12506673,12506735,12506675.0
openb-pod-0516,32000,49152,0,0,0.0,2,Running,10965221,10965367,10965224.0
openb-pod-0517,32000,49152,0,0,0.0,2,Running,11174967,11175115,11174969.0
openb-pod-0518,12500,57344,0,0,0.0,1,Running,10804257,10804951,10804259.0
openb-pod-0519,12500,57344,0,0,0.0,1,Running,11669866,11670209,11669868.0
openb-pod-0520,32000,49152,0,0,0.0,2,Running,10446016,10446166,10446018.0
openb-pod-0521,32000,49152,0,0,0.0,2,Running,12733903,12735850,12733907.0
openb-pod-0522,15400,51200,0,0,0.0,1,Running,10733472,10733692,10733474.0
openb-pod-0523,12500,57344,0,0,0.0,1,Running,10350733,10350838,10350735.0
openb-pod-0524,8000,30517,0,0,0.0,2,Running,10424046,10442472,10424046.0
openb-pod-0525,32000,49152,0,0,0.0,2,Running,12168863,12169046,12168871.0
openb-pod-0526,16500,51200,0,0,0.0,1,Running,11410673,11412942,11410706.0
openb-pod-0527,8000,30517,0,0,0.0,2,Running,11374480,11402848,11374480.0
openb-pod-0528,32000,49152,0,0,0.0,2,Running,11932200,11932350,11932204.0
openb-pod-0529,12500,57344,0,0,0.0,1,Running,10789332,10790265,10789336.0
openb-pod-0530,12500,57344,0,0,0.0,1,Running,10453760,10453999,10453795.0
openb-pod-0531,32000,49152,0,0,0.0,2,Running,10845353,10845504,10845358.0
openb-pod-0532,12500,57344,0,0,0.0,1,Running,11498319,11500881,11498322.0
openb-pod-0533,15400,51200,0,0,0.0,1,Running,12618452,12619877,12618453.0
openb-pod-0534,12500,57344,0,0,0.0,1,Running,10350130,10350743,10350164.0
openb-pod-0535,32000,49152,0,0,0.0,2,Running,11199447,11199593,11199455.0
openb-pod-0536,8000,30517,0,0,0.0,2,Running,10746959,10802412,10746960.0
openb-pod-0537,8000,30517,0,0,0.0,2,Running,9992086,10013821,9992086.0
openb-pod-0538,8000,15625,0,0,0.0,1,Running,12412976,12413155,12412977.0
openb-pod-0539,16500,51200,0,0,0.0,1,Running,10287684,10287754,10287688.0
openb-pod-0540,8000,30517,0,0,0.0,2,Running,11864027,11866325,11864027.0
openb-pod-0541,12500,57344,0,0,0.0,1,Running,10984910,10985839,10984944.0
openb-pod-0542,32000,49152,0,0,0.0,2,Running,11269724,11269906,11269731.0
openb-pod-0543,32000,49152,0,0,0.0,2,Running,10562578,10562724,10562585.0
openb-pod-0000,12500,57344,0,0,0.0,1,Running,10644355,10644932,10644358.0
openb-pod-0001,12500,57344,0,0,0.0,1,Running,11556813,11557292,11556817.0
openb-pod-0002,32000,49152,0,0,0.0,2,Running,11412186,11412330,11412189.0
openb-pod-0003,16500,51200,0,0,0.0,1,Running,12524063,12524844,12524064.0
openb-pod-0004,8000,30517,0,0,0.0,2,Running,10741000,10744539,10741002.0
openb-pod-0006,12500,57344,0,0,0.0,1,Running,12189741,12190017,12189743.0
openb-pod-0007,16000,31250,0,0,0.0,1,Running,11630226,11630500,11630227.0
openb-pod-0008,16500,51200,0,0,0.0,1,Running,10427770,10432843,10427806.0
openb-pod-0009,15400,51200,0,0,0.0,1,Running,10782989,10783867,10783026.0
openb-pod-0010,16500,51200,0,0,0.0,1,Running,10365764,10366780,10365800.0
openb-pod-0011,12500,57344,0,0,0.0,1,Running,10352949,10354342,10352985.0
openb-pod-0012,12500,57344,0,0,0.0,1,Running,12095145,12095280,12095181.0
openb-pod-0013,12500,57344,0,0,0.0,1,Running,10804255,10804803,10804257.0
openb-pod-0014,32000,49152,0,0,0.0,2,Running,11860314,11860462,11860316.0
openb-pod-0015,15400,51200,0,0,0.0,1,Running,10173573,10173739,10173576.0
openb-pod-0016,8000,30517,0,0,0.0,2,Running,10856034,10884557,10856034.0
openb-pod-0017,32000,32768,0,0,0.0,1,Succeeded,11020972,11024629,11020972.0
openb-pod-0018,12500,57344,0,0,0.0,1,Running,12096740,12098586,12096775.0
openb-pod-0019,32000,49152,0,0,0.0,2,Running,10632259,10632410,10632266.0
openb-pod-0020,12500,57344,0,0,0.0,1,Running,10983653,10984295,10983689.0
openb-pod-0021,8000,30517,0,0,0.0,2,Running,12504789,12512975,12504789.0
openb-pod-0022,15400,51200,0,0,0.0,1,Running,10806836,10806961,10806873.0
openb-pod-0023,12500,57344,0,0,0.0,1,Running,12555824,12556274,12555825.0
openb-pod-0024,32000,62500,0,0,0.0,1,Running,11706745,11708242,11706746.0
openb-pod-0025,32000,49152,0,0,0.0,2,Running,12098155,12098308,12098157.0
openb-pod-0026,15400,51200,0,0,0.0,1,Running,12619115,12619266,12619151.0
openb-pod-0027,32000,49152,0,0,0.0,2,Running,10797856,10798007,10797860.0
openb-pod-0028,32000,49152,0,0,0.0,2,Running,12522199,12522345,12522201.0
openb-pod-0029,16500,51200,0,0,0.0,1,Running,10290883,10291075,10290886.0
openb-pod-0030,32000,49152,0,0,0.0,2,Running,11198291,11198441,11198295.0
openb-pod-0031,8000,15625,0,0,0.0,1,Running,11721219,11721378,11721221.0
openb-pod-0032,32000,49152,0,0,0.0,2,Running,12568273,12568425,12568276.0
openb-pod-0033,32000,49152,0,0,0.0,2,Running,12381675,12381856,12381679.0
openb-pod-0034,32000,49152,0,0,0.0,2,Running,12881312,12883259,12881316.0
openb-pod-0035,32000,49152,0,0,0.0,2,Running,10516174,10516325,10516176.0
openb-pod-0036,12500,57344,0,0,0.0,1,Running,11821371,11821952,11821374.0
openb-pod-0037,8000,30517,0,0,0.0,2,Running,11319495,11327259,11319495.0
openb-pod-0038,12500,57344,0,0,0.0,1,Running,10789248,10789761,10789285.0
openb-pod-0039,32000,49152,0,0,0.0,2,Running,12240521,12240695,12240526.0
openb-pod-0040,32000,49152,0,0,0.0,2,Running,12262769,12262946,12262773.0
openb-pod-0041,8000,30517,0,0,0.0,2,Running,10453755,10453936,10453756.0
openb-pod-0042,12500,57344,0,0,0.0,1,Running,10195608,10195852,10195641.0
openb-pod-0043,32000,49152,0,0,0.0,2,Running,10775432,10775614,10775437.0
openb-pod-0044,8000,30517,0,0,0.0,2,Running,11288071,11309105,11288072.0
openb-pod-0045,12500,57344,0,0,0.0,1,Running,11819979,11820551,11819982.0
openb-pod-0046,12500,57344,0,0,0.0,1,Running,10883842,10884276,10883881.0
openb-pod-0047,16500,51200,0,0,0.0,1,Running,12544282,12546427,12544284.0
openb-pod-0048,12500,57344,0,0,0.0,1,Running,10277517,10280757,10277554.0
openb-pod-0049,8000,30517,0,0,0.0,2,Running,11580823,11585763,11580823.0
openb-pod-0050,12500,57344,0,0,0.0,1,Running,12098531,12099693,12098533.0
openb-pod-0051,12500,57344,0,0,0.0,1,Running,11830519,11830935,11830521.0
openb-pod-0052,32000,49152,0,0,0.0,2,Running,11743779,11743961,11743781.0
openb-pod-0053,12500,57344,0,0,0.0,1,Running,10975928,10976355,10975965.0
openb-pod-0054,32000,49152,0,0,0.0,2,Running,12878817,12880766,12878819.0
openb-pod-0055,16500,51200,0,0,0.0,1,Running,10642628,10644807,10642631.0
openb-pod-0056,32000,49152,0,0,0.0,2,Running,11979977,11980123,11979985.0
openb-pod-0057,12500,57344,0,0,0.0,1,Running,11656861,11657564,11656864.0
openb-pod-0058,8000,30517,0,0,0.0,2,Running,12756845,12773815,12756846.0
openb-pod-0059,32000,49152,0,0,0.0,2,Running,10988645,10988795,10988648.0
openb-pod-0060,15400,51200,0,0,0.0,1,Running,10886381,10886522,10886414.0
openb-pod-0061,12500,57344,0,0,0.0,1,Running,10200734,10208292,10200772.0
openb-pod-0062,32000,49152,0,0,0.0,2,Running,12428236,12428385,12428239.0
openb-pod-0063,16500,51200,0,0,0.0,1,Running,10358521,10360868,10358559.0
openb-pod-0064,32000,49152,0,0,0.0,2,Running,10562001,10562151,10562005.0
openb-pod-0065,12500,57344,0,0,0.0,1,Running,10886109,10886905,10886144.0
openb-pod-0066,8000,30517,0,0,0.0,2,Running,12123219,12126073,12123221.0
openb-pod-0067,16000,31250,0,0,0.0,1,Running,10728855,10729780,10728857.0
openb-pod-0068,16500,51200,0,0,0.0,1,Running,10442271,10457092,10442273.0
openb-pod-0069,16500,51200,0,0,0.0,1,Running,10286759,10291869,10286761.0
openb-pod-0070,32000,49152,0,0,0.0,2,Running,11908647,11908827,11908651.0
openb-pod-0071,12500,57344,0,0,0.0,1,Running,11817664,11817937,11817666.0
openb-pod-0072,8000,30517,0,0,0.0,2,Running,11201625,11222140,11201625.0
openb-pod-0073,16500,51200,0,0,0.0,1,Running,10717964,10718136,10717966.0
openb-pod-0074,8000,30517,0,0,0.0,2,Running,11547243,11567059,11547244.0
openb-pod-0075,16500,51200,0,0,0.0,1,Running,10188685,10189323,10188721.0
openb-pod-0076,12500,57344,0,0,0.0,1,Running,12711905,12712380,12711940.0
openb-pod-0077,12500,57344,0,0,0.0,1,Running,12547958,12548072,12547993.0
openb-pod-0078,12500,57344,0,0,0.0,1,Running,12005676,12005924,12005678.0
openb-pod-0079,12500,57344,0,0,0.0,1,Running,10971827,10972394,10971829.0
openb-pod-0080,12500,57344,0,0,0.0,1,Running,12005738,12005818,12005740.0
openb-pod-0081,15400,51200,0,0,0.0,1,Running,12173996,12174702,12173999.0
openb-pod-0082,16500,51200,0,0,0.0,1,Running,10732936,10733037,10732938.0
openb-pod-0083,32000,49152,0,0,0.0,2,Running,10751226,10751377,10751230.0
openb-pod-0084,12500,57344,0,0,0.0,1,Running,12676928,12677631,12676929.0
openb-pod-0085,16500,51200,0,0,0.0,1,Running,10352776,10354225,10352778.0
openb-pod-0086,32000,49152,0,0,0.0,2,Running,12474857,12475005,12474861.0
openb-pod-0087,8000,30517,0,0,0.0,2,Running,10942464,10968965,10942464.0
openb-pod-0088,8000,30517,0,0,0.0,2,Running,11115262,11137110,11115262.0
openb-pod-0089,12500,57344,0,0,0.0,1,Running,10349068,10350252,10349103.0
openb-pod-0090,8000,30517,0,0,0.0,2,Running,12152043,12168891,12152044.0
openb-pod-0091,12500,57344,0,0,0.0,1,Running,12101794,12102143,12101796.0
openb-pod-0092,8000,15625,0,0,0.0,1,Running,11472828,11473014,11472829.0
openb-pod-0093,12500,57344,0,0,0.0,1,Running,10534494,10534888,10534497.0
openb-pod-0094,12500,57344,0,0,0.0,1,Running,12704508,12704858,12704541.0
openb-pod-0095,12500,57344,0,0,0.0,1,Running,12535006,12535336,12535040.0
openb-pod-0096,16500,51200,0,0,0.0,1,Running,11414652,11423204,11414686.0
openb-pod-0097,15400,51200,0,0,0.0,1,Running,12173678,12173819,12173680.0
openb-pod-0098,12500,57344,0,0,0.0,1,Running,12555721,12556091,12555755.0
openb-pod-0099,15400,51200,0,0,0.0,1,Running,11495369,11496647,11495373.0
openb-pod-0100,32000,49152,0,0,0.0,2,Running,12120894,12121080,12120899.0
openb-pod-0101,32000,49152,0,0,0.0,2,Running,12452246,12452420,12452252.0
openb-pod-0102,32000,49152,0,0,0.0,2,Running,12662687,12662839,12662689.0
openb-pod-0103,12500,57344,0,0,0.0,1,Running,10952090,10953240,10952092.0
openb-pod-0104,32000,49152,0,0,0.0,2,Running,10846033,10846183,10846037.0
openb-pod-0105,16500,51200,0,0,0.0,1,Running,10504051,10508846,10504053.0
openb-pod-0106,12500,57344,0,0,0.0,1,Running,10979941,10983573,10979976.0
openb-pod-0107,12500,57344,0,0,0.0,1,Running,12765409,12766342,12765412.0
openb-pod-0108,15400,51200,0,0,0.0,1,Running,10725873,10726332,10725906.0
openb-pod-0109,8000,30517,0,0,0.0,2,Running,11691232,11693502,11691232.0
openb-pod-0110,8000,30517,0,0,0.0,2,Running,12843268,12859736,12843269.0
openb-pod-0111,12500,57344,0,0,0.0,1,Running,12172723,12172825,12172726.0
openb-pod-0112,32000,49152,0,0,0.0,2,Running,11221621,11221774,11221624.0
openb-pod-0113,32000,49152,0,0,0.0,2,Running,10704703,10704884,10704705.0
openb-pod-0114,8000,30517,0,0,0.0,2,Running,10683745,10705213,10683746.0
openb-pod-0115,32000,49152,0,0,0.0,2,Running,12403856,12404006,12403859.0
openb-pod-0116,12500,57344,0,0,0.0,1,Running,12533689,12534972,12533726.0
openb-pod-0117,32000,49152,0,0,0.0,2,Running,10963495,10963676,10963497.0
openb-pod-0118,8000,30517,0,0,0.0,2,Running,11201627,11222141,11201627.0
openb-pod-0119,32000,49152,0,0,0.0,2,Running,10965221,10965367,10965224.0
openb-pod-0120,12500,57344,0,0,0.0,1,Running,12621266,12621574,12621267.0
openb-pod-0121,32000,49152,0,0,0.0,2,Running,10657497,10657647,10657502.0
openb-pod-0122,12500,57344,0,0,0.0,1,Running,10366675,10369948,10366677.0
openb-pod-0123,15400,51200,0,0,0.0,1,Running,12617967,12619750,12617968.0
openb-pod-0124,16000,31250,0,0,0.0,1,Running,11922047,11922529,11922050.0
openb-pod-0125,15400,51200,0,0,0.0,1,Running,12240695,12241110,12240700.0
openb-pod-0126,12500,57344,0,0,0.0,1,Running,12094707,12097280,12094741.0
openb-pod-0127,12500,57344,0,0,0.0,1,Running,10110007,10110254,10110009.0
openb-pod-0128,15400,51200,0,0,0.0,1,Running,11209502,11211864,11209538.0
openb-pod-0129,12500,57344,0,0,0.0,1,Running,10794461,10795644,10794465.0
openb-pod-0130,16500,51200,0,0,0.0,1,Running,10369742,10372190,10369777.0
openb-pod-0131,12500,57344,0,0,0.0,1,Running,12440730,12441196,12440735.0
openb-pod-0132,32000,49152,0,0,0.0,2,Running,12074535,12074687,12074540.0
openb-pod-0133,32000,49152,0,0,0.0,2,Running,11743779,11743961,11743782.0
openb-pod-0134,15400,51200,0,0,0.0,1,Running,11465301,11466970,11465333.0
openb-pod-0135,12500,57344,0,0,0.0,1,Running,12091150,12091250,12091152.0
openb-pod-0136,20000,65536,0,0,0.0,1,Running,10280529,11556705,10280531.0
openb-pod-0138,12500,57344,0,0,0.0,1,Running,12696859,12697099,12696954.0
openb-pod-0139,32000,49152,0,0,0.0,2,Running,11293240,11293391,11293243.0
openb-pod-0140,8000,30517,0,0,0.0,2,Running,12152045,12168888,12152047.0
openb-pod-0141,15400,51200,0,0,0.0,1,Running,10621163,10622350,10621165.0
openb-pod-0142,8000,30517,0,0,0.0,2,Running,12324854,12338113,12324854.0
openb-pod-0143,12500,57344,0,0,0.0,1,Running,11328518,11329471,11328554.0
openb-pod-0144,8000,30517,0,0,0.0,2,Running,12584087,12602590,12584087.0
openb-pod-0145,12500,57344,0,0,0.0,1,Running,12433799,12434593,12433800.0
openb-pod-0146,12500,57344,0,0,0.0,1,Running,12621795,12621903,12621830.0
openb-pod-0147,8000,30517,0,0,0.0,2,Running,12202585,12205615,12202585.0
openb-pod-0148,16000,15625,0,0,0.0,1,Running,12094493,12095138,12094494.0
openb-pod-0149,15400,51200,0,0,0.0,1,Running,12506899,12507299,12506901.0
openb-pod-0150,16500,51200,0,0,0.0,1,Running,10484454,10496400,10484492.0
openb-pod-0151,8000,30517,0,0,0.0,2,Running,12670521,12690490,12670523.0
openb-pod-0152,32000,49152,0,0,0.0,2,Running,12050458,12050604,12050462.0
openb-pod-0153,12500,57344,0,0,0.0,1,Running,10807359,10815199,10807363.0
openb-pod-0154,8000,30517,0,0,0.0,2,Running,10424039,10433248,10424039.0
openb-pod-0155,32000,49152,0,0,0.0,2,Running,11860887,11861039,11860892.0
openb-pod-0156,8000,30517,0,0,0.0,2,Running,11950469,11952123,11950470.0
openb-pod-0157,11400,57344,0,0,0.0,1,Running,10711854,10712283,10711857.0
openb-pod-0158,12500,57344,0,0,0.0,1,Running,12679590,12680359,12679594.0
openb-pod-0159,8000,30517,0,0,0.0,2,Running,11460992,11480387,11460992.0
openb-pod-0160,15400,51200,0,0,0.0,1,Running,12506673,12506735,12506675.0
openb-pod-0161,12500,57344,0,0,0.0,1,Running,12531687,12532299,12531689.0
openb-pod-0162,32000,49152,0,0,0.0,2,Running,11837081,11837233,11837083.0
openb-pod-0163,15400,51200,0,0,0.0,1,Running,11335068,11335641,11335070.0
openb-pod-0164,12500,57344,0,0,0.0,1,Running,10453760,10453999,10453795.0
openb-pod-0165,8000,30517,0,0,0.0,2,Running,10424040,10442475,10424040.0
openb-pod-0166,32000,49152,0,0,0.0,2,Running,10869964,10870116,10869967.0
openb-pod-0167,15400,51200,0,0,0.0,1,Running,10806836,10806962,10806873.0
openb-pod-0168,32000,62500,0,0,0.0,1,Running,12319522,12319845,12319523.0
openb-pod-0169,12500,57344,0,0,0.0,1,Running,11817629,11818074,11817630.0
openb-pod-0170,32000,49152,0,0,0.0,2,Running,11175546,11175690,11175550.0
openb-pod-0171,15400,51200,0,0,0.0,1,Running,10696595,10696905,10696597.0
openb-pod-0172,12500,57344,0,0,0.0,1,Running,12174371,12174975,12174373.0
openb-pod-0173,12500,57344,0,0,0.0,1,Running,12431121,12431921,12431154.0
openb-pod-0174,16500,51200,0,0,0.0,1,Running,10503669,10507722,10503704.0
openb-pod-0175,16000,65536,0,0,0.0,1,Running,10118657,10205138,10118657.0
openb-pod-0176,12500,57344,0,0,0.0,1,Running,10809050,10809379,10809053.0
openb-pod-0177,12500,57344,0,0,0.0,1,Running,10462806,10463205,10462808.0
openb-pod-0178,12500,57344,0,0,0.0,1,Running,12707651,12707800,12707683.0
openb-pod-0179,12500,57344,0,0,0.0,1,Running,10789250,10792623,10789252.0
openb-pod-0180,32000,49152,0,0,0.0,2,Running,11672821,11672969,11672823.0
openb-pod-0181,32000,65536,0,0,0.0,1,Running,8962274,12902960,8962277.0
openb-pod-0182,32000,49152,0,0,0.0,2,Running,12404671,12404822,12404673.0
openb-pod-0183,32000,49152,0,0,0.0,2,Running,10633622,10633773,10633628.0
openb-pod-0184,15400,51200,0,0,0.0,1,Running,11236263,11236929,11236265.0
openb-pod-0185,15400,51200,0,0,0.0,1,Running,10718885,10719864,10718887.0
openb-pod-0187,32000,49152,0,0,0.0,2,Running,11908647,11908796,11908650.0
openb-pod-0188,15400,51200,0,0,0.0,1,Running,11469533,11469669,11469565.0
openb-pod-0189,12500,57344,0,0,0.0,1,Running,11581423,11582035,11581425.0
openb-pod-0190,12500,57344,0,0,0.0,1,Running,12430963,12431760,12430999.0
openb-pod-0191,15400,51200,0,0,0.0,1,Running,10802404,10803837,10802409.0
openb-pod-0192,12500,57344,0,0,0.0,1,Running,12712464,12712994,12712467.0
openb-pod-0193,12500,57344,0,0,0.0,1,Running,12526762,12526894,12526794.0
openb-pod-0194,32000,49152,0,0,0.0,2,Running,11128729,11128879,11128732.0
openb-pod-0195,32000,49152,0,0,0.0,2,Running,12639343,12639492,12639344.0
openb-pod-0196,12500,57344,0,0,0.0,1,Running,11340147,11340283,11340183.0
openb-pod-0197,15400,51200,0,0,0.0,1,Running,11317435,11320294,11317470.0
openb-pod-0198,12500,57344,0,0,0.0,1,Running,11342609,11342717,11342612.0
openb-pod-0199,12500,57344,0,0,0.0,1,Running,12699766,12699860,12699768.0
openb-pod-0200,8000,30517,0,0,0.0,2,Running,11720034,11737445,11720034.0
openb-pod-0201,16500,51200,0,0,0.0,1,Running,10287519,10288374,10287553.0
openb-pod-0202,8000,30517,0,0,0.0,2,Running,11000033,11003858,11000033.0
openb-pod-0203,16500,51200,0,0,0.0,1,Running,12451762,12452502,12451795.0
openb-pod-0204,32000,49152,0,0,0.0,2,Running,11058612,11058768,11058615.0
openb-pod-0205,12500,57344,0,0,0.0,1,Running,10352901,10353792,10352904.0
openb-pod-0206,16500,51200,0,0,0.0,1,Running,12517059,12518278,12517093.0
openb-pod-0207,8000,30517,0,0,0.0,2,Running,11806438,11827363,11806438.0
openb-pod-0208,12500,57344,0,0,0.0,1,Running,11333777,11334615,11333811.0
openb-pod-0209,12500,57344,0,0,0.0,1,Running,12430923,12431710,12430925.0
openb-pod-0210,16500,51200,0,0,0.0,1,Running,10495959,10497989,10495962.0
openb-pod-0211,32000,49152,0,0,0.0,2,Running,11836506,11836658,11836510.0
openb-pod-0212,12500,57344,0,0,0.0,1,Running,10565357,10565587,10565393.0
openb-pod-0213,8000,30517,0,0,0.0,2,Running,12324831,12338172,12324831.0
openb-pod-0214,8000,30517,0,0,0.0,2,Running,11633655,11651408,11633655.0
openb-pod-0215,32000,49152,0,0,0.0,2,Running,12097294,12097445,12097296.0
openb-pod-0216,12500,57344,0,0,0.0,1,Running,10723648,10725796,10723686.0
openb-pod-0217,32000,49152,0,0,0.0,2,Running,11174967,11175115,11174969.0
openb-pod-0218,8000,30517,0,0,0.0,2,Running,11302283,11309160,11302283.0
openb-pod-0219,32000,49152,0,0,0.0,2,Running,11957093,11957248,11957096.0
openb-pod-0220,12500,57344,0,0,0.0,1,Running,12174364,12174689,12174366.0
openb-pod-0221,16500,51200,0,0,0.0,1,Running,10610123,10611443,10610125.0
openb-pod-0222,32000,49152,0,0,0.0,2,Running,11269724,11269876,11269731.0
openb-pod-0223,8000,30517,0,0,0.0,2,Running,11720026,11737386,11720026.0
openb-pod-0224,12500,57344,0,0,0.0,1,Running,10896576,10897116,10896578.0
openb-pod-0225,16500,51200,0,0,0.0,1,Running,10691553,10692051,10691555.0
openb-pod-0226,12500,57344,0,0,0.0,1,Running,10366634,10369277,10366670.0
openb-pod-0227,32000,49152,0,0,0.0,2,Running,12381102,12381250,12381106.0
openb-pod-0228,32000,49152,0,0,0.0,2,Running,10751225,10751408,10751229.0
openb-pod-0229,8000,30517,0,0,0.0,2,Running,12643380,12644845,12643380.0
openb-pod-0230,32000,49152,0,0,0.0,2,Running,11317139,11317290,11317142.0
openb-pod-0231,15400,51200,0,0,0.0,1,Running,10803482,10804982,10803517.0
openb-pod-0233,8000,30517,0,0,0.0,2,Running,11000039,11003796,11000039.0
openb-pod-0234,8000,8192,0,0,0.0,1,Succeeded,11090372,11093996,11090372.0
openb-pod-0235,32000,49152,0,0,0.0,2,Running,11388228,11388379,11388231.0
openb-pod-0236,16000,31250,0,0,0.0,1,Running,11458098,11458340,11458102.0
openb-pod-0237,32000,49152,0,0,0.0,2,Running,12707286,12709265,12707290.0
openb-pod-0238,32000,49152,0,0,0.0,2,Running,10608655,10608809,10608662.0
openb-pod-0239,12000,24576,0,0,0.0,1,Succeeded,10865134,10865736,10865134.0
openb-pod-0240,12500,57344,0,0,0.0,1,Running,11043271,11043398,11043305.0
openb-pod-0241,12500,57344,0,0,0.0,1,Running,12707649,12708434,12707651.0
openb-pod-0242,32000,49152,0,0,0.0,2,Running,11387406,11387587,11387409.0
openb-pod-0243,8000,30517,0,0,0.0,2,Running,10257764,10258638,10257765.0
